Wavelength (nm);Transmittance(%);Std.Dev.
190;0.0185142296222202;0.012762869841565
191;0.0112721118884201;0.0161571096965796
192;0.0100000109795873;0.00740011480274966
193;0.0120531340610238;0.00519909588003804
194;0.0101760186936774;0.00622726302796803
195;0.0107801716284617;0.00358808395339511
196;0.0101955451871501;0.00378527186917398
197;0.010732907164427;0.00619662022701709
198;0.0100300632749943;0.0124728743503467
199;0.0100000109795873;0.0103943693875622
200;0.0100000219591867;0.0132420806969994
201;0.0100000219591867;0.028516372287884
202;0.0100000219591867;0.0183456786469332
203;0.0100000219591867;0.0110073263414033
204;0.0100000219591867;0.0205291292924838
205;0.0100000219591867;0.0249106857573689
206;0.0100000219591867;0.0111431928401886
207;0.0100000219591867;0.00413795547674924
208;0.0100000219591867;0.00318058987288821
209;0.0100000109795873;0.00384947843525856
210;0.0100038985110915;0.00765489589829884
211;0.0100000109795873;0.0152628185661033
212;0.0100682171940306;0.0073709122394614
213;0.0101707241441888;0.00352785284933811
214;0.0100000109795873;0.0159428319349658
215;0.0100043927970799;0.0327206259984982
216;0.0100138438462356;0.016166614658534
217;0.0100000109795873;0.00359856603838573
218;0.0102746921376042;0.00451324316356624
219;0.0103707805218263;0.0075218963933132
220;0.0100000109795873;0.0035394890191005
221;0.0104530436400176;0.00190759354271449
222;0.010386346400566;0.0089341682060926
223;0.0100000109795873;0.0182581356479293
224;0.0100212570714657;0.0104852531674355
225;0.0100000109795873;0.00739122692248935
226;0.0100000219591867;0.00911799375365228
227;0.0100000219591867;0.0087228032557841
228;0.0100000219591867;0.0176942500202237
229;0.0100000219591867;0.016060144769618
230;0.0100000219591867;0.0126857428115185
231;0.0100000219591867;0.0146574360163704
232;0.0100000219591867;0.00784224867833599
233;0.0100000219591867;0.00979099186463109
234;0.0100000219591867;0.021684377144588
235;0.0100000219591867;0.0184739962538776
236;0.0100000219591867;0.0117270388526609
237;0.0100000219591867;0.00844812252263156
238;0.0100000219591867;0.0150941417492445
239;0.0100000219591867;0.00814051287556327
240;0.0100000109795873;0.00534159841098508
