Wavelength (nm);Transmittance(%);Std.Dev.
190;0.0100543864922074;0.0192060841877071
191;0.0100000109795873;0.0115882315027015
192;0.0115975650592607;0.00544260158874225
193;0.0100288189295704;0.00567371317853053
194;0.0124600704072733;0.0103513308732275
195;0.0102569396302744;0.0174400004778853
196;0.0100000109795873;0.00902814919952018
197;0.0100098645262743;0.00728130793322944
198;0.0100000109795873;0.00359976016345452
199;0.0100000219591867;0.0181684301193156
200;0.0100000219591867;0.0196903396142287
201;0.0100000219591867;0.0197780694874973
202;0.0100000219591867;0.0268403862884012
203;0.0100000219591867;0.0202050024151125
204;0.0100000219591867;0.0138164309470454
205;0.0100000219591867;0.0240191694176538
206;0.0100000219591867;0.011972477395104
207;0.0100000219591867;0.00276681182618685
208;0.0100000219591867;0.007946775616372
209;0.0100000219591867;0.0166973256024122
210;0.0100000219591867;0.0114564207081106
211;0.0100000219591867;0.0064611830980296
212;0.0100000219591867;0.00604524268688477
213;0.0100000219591867;0.0105864071832024
214;0.0100000219591867;0.00618645240526644
215;0.0100000219591867;0.00892587287149137
216;0.0100000219591867;0.0127137720052611
217;0.0100000219591867;0.00707970004446378
218;0.0100000219591867;0.0128875733989305
219;0.0100000219591867;0.0229893323268343
220;0.0100000219591867;0.0151671259545695
221;0.0100000219591867;0.0192090865430175
222;0.0100000219591867;0.0183218502148219
223;0.0100000219591867;0.0113829206165225
224;0.0100000219591867;0.0105075926619482
225;0.0100000219591867;0.0075986164841708
226;0.0100000219591867;0.0123588389252244
227;0.0100000219591867;0.00810640356205105
228;0.0100000219591867;0.00904628684037846
229;0.0100000219591867;0.00769515522274775
230;0.0100000219591867;0.0127054970883173
231;0.0100000219591867;0.00636848834444309
232;0.0100000219591867;0.00661829055658414
233;0.0100000219591867;0.0131974068681279
234;0.0100000219591867;0.00681655573075519
235;0.0100000219591867;0.00424769623058739
236;0.0100000219591867;0.00532558288715839
237;0.0100000219591867;0.0111057402905686
238;0.0100000219591867;0.0158410357061562
239;0.0100000219591867;0.00835132720370558
240;0.0100000219591867;0.00420053405340987
241;0.0100000219591867;0.00434467519377657
242;0.0100000219591867;0.00743801590496484
243;0.0100000219591867;0.0103370164450672
244;0.0100000219591867;0.0133990774953443
245;0.0100000219591867;0.0167283057658432
246;0.0100000219591867;0.0151102124587146
247;0.0100000219591867;0.0268861623047379
248;0.0100000219591867;0.0153755848853825
249;0.0100000219591867;0.0192023468080464
250;0.0100000219591867;0.0100868735065872
251;0.0100000219591867;0.00689488154217756
252;0.0100000219591867;0.00869307373015038
253;0.0100000219591867;0.0062548921123584
254;0.0100000219591867;0.00982686926365776
255;0.0100000219591867;0.00694005410171378
256;0.0100000219591867;0.0103813358583022
257;0.0100000219591867;0.0182066841704884
258;0.0100000219591867;0.0124884248569484
259;0.0100000219591867;0.0238860944605457
260;0.0100000219591867;0.040605727019944
261;0.0100000219591867;0.0196030425178119
262;0.0100000219591867;0.00403701453372514
263;0.0100000219591867;0.00593466148171411
264;0.0100000219591867;0.0056998051719554
265;0.0100000219591867;0.00294543889519262
266;0.0100000219591867;0.00564211777330758
267;0.0100000219591867;0.0122961657595285
268;0.0100000219591867;0.0136399340244896
269;0.0100000109795873;0.0173035711388241
270;0.0100555456850437;0.0185342488082766
271;0.0100000109795873;0.0204920299254696
272;0.0119859748677853;0.0125881158449251
273;0.0100945501806669;0.0115778959573816
274;0.0116463864415738;0.0150534991775197
275;0.0100966451593926;0.0255908638240424
276;0.0100000109795873;0.0132744063439932
277;0.0100000219591867;0.00938944918481
278;0.0100000109795873;0.0103904770940771
279;0.0100150423491112;0.00661030300522774
280;0.0102694590023844;0.00713855742250632
281;0.0100000109795873;0.0095521662426724
282;0.0100003952727394;0.0164637308145711
283;0.0100319686339374;0.0168403492816566
284;0.0100000109795873;0.00903531510932942
285;0.0106238709675465;0.00932639487445409
286;0.0122438310401516;0.0158613191272378
287;0.0100000109795873;0.00994327778089082
288;0.0100000109795873;0.0113797094244653
289;0.0147853873405442;0.0210992632806555
290;0.0191500669095895;0.0543693525240016
291;0.0100000109795873;0.0149765567894951
292;0.0102925883783117;0.0075908421149813
293;0.0100995500289266;0.00905375829874697
294;0.0100000109795873;0.0127035727786356
295;0.0139132262931407;0.00906093034395971
296;0.0125761682763527;0.00833650385177641
297;0.0100000109795873;0.00755242043543975
298;0.0100000109795873;0.00531217312258912
299;0.0123838978446972;0.00512090893435305
300;0.01077582862653;0.0064552033815266
301;0.0100000109795873;0.0086816564181845
302;0.0100390756197596;0.00819385106787069
303;0.0100000109795873;0.00615284431113937
304;0.0100000219591867;0.00563736606239918
305;0.0100000219591867;0.00628344346840433
306;0.0100000219591867;0.0140708483419483
307;0.0100000219591867;0.0202110075279612
308;0.0100000219591867;0.015231264603329
309;0.0100000219591867;0.0129417592964133
310;0.0100000219591867;0.0175316485261356
311;0.0100000219591867;0.00868888485754356
312;0.0100000219591867;0.00752479501719066
313;0.0100000219591867;0.0136378579535896
314;0.0100000219591867;0.0127766128698393
315;0.0100000219591867;0.0126057743980672
316;0.0100000219591867;0.0164650817360202
317;0.0100000219591867;0.0131276463087769
318;0.0100000219591867;0.0221717439544537
319;0.0100000219591867;0.0171580411420342
320;0.0100000219591867;0.0076063314928291
321;0.0100000219591867;0.00384501415876736
322;0.0100000219591867;0.00591896399989716
323;0.0100000219591867;0.00491477225083096
324;0.0100000219591867;0.0077587601999047
325;0.0100000219591867;0.0149373586270995
326;0.0100000219591867;0.00748112576816541
327;0.0100000219591867;0.0070413149828873
328;0.0100000219591867;0.0103254661555784
329;0.0100000109795873;0.00638988221102867
330;0.010015647152718;0.00764466895791179
331;0.0100000109795873;0.010128682355827
332;0.0106294947761025;0.00988038738630748
333;0.0100163179776179;0.0125000132561309
334;0.0100020533924995;0.0123459537341781
335;0.0100000109795873;0.0131906475954589
336;0.0100482725821869;0.0174236862637845
337;0.0100000109795873;0.00916025269457793
338;0.0115294878673123;0.00866033108762062
339;0.0194231465823908;0.03086576040994
340;0.0100000109795873;0.0151655090299162
341;0.0102717143372068;0.0128443495107761
342;0.0100000109795873;0.010579897906867
343;0.0101467879099118;0.0115577325586049
344;0.0100000109795873;0.0175473117606105
345;0.0134055613233412;0.0118903425759933
346;0.0162801707150458;0.00466366403500914
347;0.0108062426928509;0.0052753148317109
348;0.0100000109795873;0.00796443557530199
349;0.0100038875272358;0.00894042357235997
350;0.0101393931489206;0.0187283615672664
351;0.0100000109795873;0.0188300739985459
352;0.0151716611510313;0.0147068094307691
353;0.0105303965265551;0.0132079552594958
354;0.0100000109795873;0.0148043286730376
355;0.0109761033783594;0.00905576546082639
356;0.0233233888357416;0.0357872884888288
357;0.0100000109795873;0.0173935718599361
358;0.0101037424966692;0.00990359990832283
359;0.014898594301456;0.00736174271579008
360;0.0301745278896925;0.0252719223520433
361;0.0118419674351206;0.0122203958692306
362;0.0128389094890721;0.026025133562266
363;0.0100000109795873;0.0128655694913453
364;0.0138377841268108;0.0079464413160471
365;0.0261629062841974;0.0236869585193074
366;0.0131603796316181;0.0164356313843539
367;0.0104334478303583;0.00854773463433499
368;0.012893664279806;0.0143320115115483
369;0.0108254213469441;0.0178697907925123
370;0.0100000109795873;0.00842965892853955
371;0.0115527403557194;0.0107209573693102
372;0.0128152631251159;0.0126049638629193
373;0.0111234100074936;0.0111681542522017
374;0.0228441822184948;0.0177402852479703
375;0.0114990455089897;0.0165012003005846
376;0.0100000109795873;0.0177499232082128
377;0.0164393877522294;0.0149966818377004
