Wavelength (nm);Transmittance(%);Std.Dev.
190;0.0100000109795873;0.00666836427839905
191;0.0100000109795873;0.00485504240701145
192;0.0116573502676838;0.00415679559188677
193;0.0102806164653536;0.00344034619463118
194;0.0100000109795873;0.00478739748697795
195;0.0100000109795873;0.00324744743050076
196;0.0113987343443416;0.00262574919030132
197;0.0100743211170369;0.00472504663900727
198;0.0100000109795873;0.00750204039976757
199;0.0100108207378013;0.00885301637032857
200;0.0100000219591867;0.00279770657761937
201;0.0133261104132928;0.00681815092746835
202;0.0100000109795873;0.0188811314276289
203;0.01004247111915;0.0387871037871786
204;0.0100000109795873;0.0188824168056138
205;0.0100000219591867;0.00746177070412176
206;0.0100000219591867;0.00889591257694782
207;0.0100000219591867;0.00862135152164347
208;0.0100000219591867;0.0167133069203643
209;0.0100000219591867;0.0139063119424478
210;0.0100000219591867;0.0103129224010148
211;0.0100000219591867;0.00584417124512893
212;0.0100000219591867;0.0074293094673858
213;0.0100000219591867;0.00437043505128213
214;0.0100000109795873;0.00287731209276459
215;0.0100168568695051;0.0113120262612973
216;0.0100000109795873;0.0239205900940871
217;0.0103141729649992;0.0117549842328083
218;0.0104320732622462;0.00446277150519929
219;0.0100000109795873;0.00689472730209025
220;0.01002204931307;0.0140721359875417
221;0.0100000109795873;0.0122358030856347
222;0.0100093040309471;0.015276206530115
223;0.0100000109795873;0.00933694910661556
224;0.0101824115668298;0.0148938291328711
225;0.0101184187341866;0.0310123305807087
226;0.0100000109795873;0.0145524507014552
227;0.0100067327488293;0.00779455665175949
228;0.0100000109795873;0.0111095518506276
229;0.0100000219591867;0.0103499218333402
230;0.0100000219591867;0.00962452755880718
231;0.0100000219591867;0.00462987092363591
232;0.0100000219591867;0.00256313455108274
233;0.0100000219591867;0.0027575675854411
234;0.0100000219591867;0.00441750024219054
235;0.0100000219591867;0.00498586242382273
236;0.0100000219591867;0.00602463184561641
237;0.0100000219591867;0.00319249064735632
238;0.0100000219591867;0.00666048111064534
239;0.0100000219591867;0.0131504282922585
240;0.0100000219591867;0.00783657280592998
241;0.0100000109795873;0.00914257220580311
242;0.0100004940933655;0.00486588869082874
243;0.0100000109795873;0.00275747287577548
244;0.0100136129584904;0.00440489706776226
245;0.0102633495340906;0.00937219929009602
246;0.0100000109795873;0.00697652472252108
247;0.0107780649948;0.00392484543761864
248;0.014770216585544;0.0064509396051787
249;0.0100000109795873;0.00287511463097925
250;0.010488325977015;0.00292401794444535
251;0.0109268520758987;0.00285534171445858
252;0.0151816758219658;0.00586494841292055
253;0.0108484568447425;0.00489111109532954
254;0.0113071664789141;0.00276612624184068
255;0.0186425343285244;0.00327753910032751
256;0.016222376592635;0.00532615285306854
257;0.0131485363362405;0.00344587077285692
258;0.0143878749483849;0.003639945928494
259;0.0104341695511194;0.00292754770645873
260;0.0136427824576657;0.002489080027736
261;0.0137610587136594;0.00281099676884958
262;0.0111950493511624;0.00274274477869376
263;0.0138401392898903;0.00379442483050873
264;0.0101943474693589;0.00311932393449129
265;0.0145270384452866;0.00298538990609714
266;0.021181040210701;0.00320420498368016
267;0.0135760043617543;0.00243683197400058
268;0.0167382136293169;0.0026870896447788
269;0.0201521897024713;0.00333285590410318
270;0.0247869297752491;0.00315587815645844
271;0.0263583937604647;0.00515111924037995
272;0.0223738633905853;0.00424317311210918
273;0.0320982363553226;0.00435750829151214
274;0.0376197658485424;0.00468572926027065
275;0.04975781110819;0.00359758460468022
276;0.0655032309347929;0.00293632645589362
277;0.0799134423470318;0.00180810942064186
278;0.128823721779987;0.00193995165199128
279;0.186124491399892;0.00245596825127683
280;0.267320039748987;0.00314272570610706
281;0.376017612098428;0.00541113231894545
282;0.50484925121985;0.00426325333564982
283;0.69608738775812;0.00421877921866698
284;0.94920550562158;0.00383104417767993
285;1.2316045018542;0.00439450600473008
286;1.61642374509438;0.00529709944043699
287;2.06866667093958;0.00351616300846675
288;2.5996369467646;0.00272872754065122
289;3.2312553586959;0.00449328095032606
290;3.97993889056289;0.00428729440868682
291;4.8164372481455;0.00378910146130931
292;5.76614074270077;0.00600705694753556
293;6.82630361025052;0.00556530548181521
294;7.98868610598134;0.00516655243509754
295;9.30311536468633;0.00563466390962816
296;10.7558757043098;0.00506923440797727
297;12.3159638837985;0.00754836532487227
298;13.9767055428133;0.00678875986019256
299;15.7843235664342;0.007092738933402
300;17.6177990680678;0.00646805749561977
301;19.5256948904049;0.00874160927323586
302;21.4651389241011;0.00921450676394143
303;23.4512922325147;0.00743825277603329
304;25.4564010675763;0.00788469233995671
305;27.5061470212749;0.0081290674852337
306;29.5422282141392;0.00540020160670489
307;31.5568764424223;0.00504995739021735
308;33.5777445890744;0.00641675727409337
309;35.5956042722369;0.00556757373911214
310;37.5542720048066;0.00575196911240908
311;39.4950652111784;0.00507987641402177
312;41.4005682253073;0.00509544324817418
313;43.2485019949207;0.00539545879391921
314;45.0380143626398;0.00416561826044639
315;46.7945314084579;0.00565419633182941
316;48.4861748990166;0.00587212724017379
317;50.1254152458429;0.00456952994878753
318;51.6803564586821;0.00368348194862319
319;53.1730773324038;0.0053717613135029
320;54.6387389755878;0.00703355061546327
321;56.0198008225663;0.00791607592603864
322;57.3541633674596;0.00939409116861653
323;58.5934362864867;0.00751886261588218
324;59.7974104164793;0.00910145763061674
325;60.9197469904903;0.00681266435226602
326;62.0027354937927;0.00770001049329502
327;63.0183585426853;0.00946989014679652
328;63.9598926692875;0.00918207341053826
329;64.8580008687842;0.0103003252105402
330;65.673253872868;0.0108284637183779
331;66.4866354271744;0.00949695705984044
