Wavelength (nm);Transmittance(%);Std.Dev.
190;0.0175822427617525;0.0187347744081343
191;0.0120620437244145;0.0172392637040588
192;0.0100000109795873;0.0171523633247476
193;0.0149618045889462;0.0115070220109305
194;0.0128648592984372;0.0110382813722084
195;0.0100330040674341;0.0175115183817447
196;0.0107342035138064;0.00939600992120121
197;0.0101055730877116;0.00613940397045907
198;0.0100000109795873;0.0135542410646283
199;0.0100005489941353;0.0232495098033818
200;0.0100000219591867;0.0253063534708532
201;0.0100000219591867;0.0216272199924673
202;0.0100000219591867;0.00931939705189513
203;0.0100000219591867;0.00788122380419981
204;0.0100000219591867;0.012548526294007
205;0.0100000219591867;0.00628633973196832
206;0.0100000219591867;0.00426183802559359
207;0.0100000219591867;0.0161698367140759
208;0.0100000219591867;0.0351416570666421
209;0.0100000219591867;0.0219192670067725
210;0.0100000219591867;0.0161803400193173
211;0.0100000219591867;0.00772571431298448
212;0.0100000219591867;0.00650470374461173
213;0.0100000219591867;0.00649583612958173
214;0.0100000219591867;0.00687652355245966
215;0.0100000109795873;0.00945939977884788
216;0.010104374845172;0.00511144097063546
217;0.0100000109795873;0.00274787524757262
218;0.012029732916402;0.00529011030488168
219;0.0125676239624362;0.01313639489299
220;0.0100000109795873;0.0135273554080282
221;0.010122607920393;0.00743766882205446
222;0.0100000109795873;0.00598403562143054
223;0.0100000219591867;0.00755430307850058
224;0.0100000219591867;0.0116112596295623
225;0.0100000219591867;0.00881184906889573
226;0.0100000219591867;0.00608309721704124
227;0.0100000219591867;0.00947052179174567
228;0.0100000219591867;0.0152686647782135
229;0.0100000219591867;0.00891884578422084
230;0.0100000219591867;0.00621010942945902
231;0.0100000219591867;0.00782417479240839
232;0.0100000219591867;0.00583395309499444
233;0.0100000219591867;0.0181086639174475
234;0.0100000219591867;0.0339148439285647
235;0.0100000219591867;0.0158267295169466
236;0.0100000219591867;0.00392254253730833
237;0.0100000219591867;0.00888294393830814
238;0.0100000219591867;0.011677262833769
239;0.0100000219591867;0.0074254971908989
240;0.0100000219591867;0.0109191438158559
241;0.0100000219591867;0.00685265842733447
242;0.0100000219591867;0.0104009943634677
243;0.0100000219591867;0.021094338844486
244;0.0100000219591867;0.0106319698459863
245;0.0100000219591867;0.0079742151687831
246;0.0100000219591867;0.00515400917548905
247;0.0100000219591867;0.0036407563592365
248;0.0100000219591867;0.00661477527008705
249;0.0100000219591867;0.00771851170291765
250;0.0100000219591867;0.0110260522299314
251;0.0100000109795873;0.00668986395336107
252;0.0100487469944375;0.0109238463433656
253;0.0100000109795873;0.0214189592985909
254;0.0108846794391125;0.011034727408775
255;0.0117702326078895;0.00613286855934733
256;0.0100000109795873;0.00583897139918467
257;0.0100794880139441;0.00605760024412107
258;0.0100000109795873;0.00844643724776491
259;0.0100000219591867;0.00588881744250862
260;0.0100000219591867;0.00918716001709935
261;0.0100000219591867;0.0160266112465616
262;0.0100000219591867;0.0331807801393591
263;0.0100000219591867;0.0155822935338001
264;0.0100000219591867;0.0144178661065596
265;0.0100000219591867;0.0307648470113618
266;0.0100000219591867;0.015455354992161
267;0.0100000219591867;0.00540970326233232
268;0.0100000109795873;0.00535521193649959
269;0.0100000109795873;0.00489786553041651
270;0.0100518808844058;0.00232518334854066
271;0.0100000109795873;0.00154198664024256
272;0.0135458237309672;0.00323630085896689
273;0.0100000109795873;0.00385098866557501
274;0.0174980646562105;0.00422979101963868
275;0.0101688147614308;0.00273573583769216
276;0.0136040563663832;0.00377645020314466
277;0.0100000219591867;0.00316840503308869
278;0.0244186169205709;0.0170034496576936
279;0.0100000109795873;0.00984865073504651
280;0.0100088974167263;0.00889515676103162
281;0.0107524751056477;0.00477995359185083
282;0.0202949426693001;0.00624890895160546
283;0.0174122055954505;0.00485517989065017
284;0.0209849758604823;0.00934044368103099
285;0.0100323761854327;0.00263930474727558
286;0.0215735882781952;0.00302259435930185
287;0.0260219279415078;0.00331085707456808
288;0.0374632575016878;0.0158394664467243
289;0.0230607314011488;0.0202783359576178
290;0.0144088532235204;0.00595349639900029
291;0.0474961222266385;0.00554078218279474
292;0.0345373546439211;0.00578407459334692
293;0.0330275647439588;0.00659299806671626
294;0.0339688404992803;0.00745233069389858
295;0.0400604634360916;0.00659360495623758
296;0.0445495466029734;0.00494688177520954
297;0.0387513961022707;0.00477508109596292
298;0.0383210958254341;0.00254350640575521
299;0.0421968838330654;0.00211647485782164
300;0.0728322557363183;0.00415566254953494
301;0.0675587174892002;0.00304864235156455
302;0.0894795055511125;0.00268665049738503
303;0.126956476726259;0.00414878341598509
304;0.143399627509743;0.00241430659265267
305;0.229137398362264;0.00280953201391776
306;0.33325567779134;0.00518234235116126
307;0.478545302603965;0.00593133940887189
308;0.713851135332845;0.0030251370795578
309;1.01249199379214;0.00339051694014476
310;1.40372682859449;0.00498236456318186
311;1.92070477943181;0.00465206757759872
312;2.572551934329;0.00390101118128604
313;3.34509778163057;0.00342053699574282
314;4.27326861220137;0.00305206776180489
315;5.38961627854483;0.00546358336310495
316;6.63038772190258;0.00398203891143133
317;8.0431738499225;0.00280505642211123
318;9.5961210645363;0.00406077620294583
319;11.2785617889356;0.00359101189513497
320;13.1308490423353;0.00400006954180487
321;15.0758491791329;0.00474411805082676
322;17.1404845185389;0.00394043480706919
