200, 1.0E-05
500, 1.0E-05
800,1.2E-03
1100,9.9E-01
2200,9.7E-01
3700,4.2E-02
210, 1.0E-05
510, 1.0E-05
810,5.3E-03
1110,9.9E-01
2250,9.6E-01
3750,3.7E-02
220, 1.0E-05
520, 1.0E-05
820,2.4E-02
1120,9.9E-01
2300,9.6E-01
3800,3.5E-02
230, 1.0E-05
530, 1.0E-05
830,9.1E-02
1130,9.9E-01
2350,9.6E-01
3850,4.2E-02
240, 1.0E-05
540, 1.0E-05
840,2.6E-01
1140,9.9E-01
2400,9.5E-01
3900,5.5E-02
250, 1.0E-05
550, 1.0E-05
850,5.0E-01
1150,9.9E-01
2450,9.4E-01
3950,7.2E-02
260, 1.0E-05
560, 1.0E-05
860,7.0E-01
1160,9.9E-01
2500,9.4E-01
4000,7.1E-02
270, 1.0E-05
570, 1.0E-05
870,8.4E-01
1170,9.9E-01
2550,9.3E-01
4050,6.3E-02
280, 1.0E-05
580, 1.0E-05
880,9.1E-01
1180,9.9E-01
2600,9.3E-01
4100,5.7E-02
290, 1.0E-05
590, 1.0E-05
890,9.4E-01
1190,9.9E-01
2650,9.1E-01
4150,5.2E-02
300, 1.0E-05
600, 1.0E-05
900,9.6E-01
1200,9.9E-01
2700,8.6E-01
4200,4.9E-02
310, 1.0E-05
610, 1.0E-05
910,9.7E-01
1250,1.0E+00
2750,5.1E-01
4250,5.2E-02
320, 1.0E-05
620, 1.0E-05
920,9.7E-01
1300,1.0E+00
2800,2.2E-01
4300,5.1E-02
330, 1.0E-05
630, 1.0E-05
930,9.7E-01
1350,1.0E+00
2850,1.7E-01
4350,4.4E-02
340, 1.0E-05
640, 1.0E-05
940,9.8E-01
1400,1.0E+00
2900,1.4E-01
4400,3.3E-02
350, 1.0E-05
650, 1.0E-05
950,9.8E-01
1450,1.0E+00
2950,1.2E-01
4450,2.3E-02
360, 1.0E-05
660, 1.0E-05
960,9.8E-01
1500,1.0E+00
3000,1.0E-01
4500,1.3E-02
370, 1.0E-05
670, 1.0E-05
970,9.8E-01
1550,1.0E+00
3050,9.3E-02
4550,6.8E-03
380, 1.0E-05
680, 1.0E-05
980,9.8E-01
1600,1.0E+00
3100,8.3E-02
4600,3.0E-03
390, 1.0E-05
690, 1.0E-05
990,9.8E-01
1650,1.0E+00
3150,7.7E-02
4650,1.2E-03
400, 1.0E-05
700, 1.0E-05
1000,9.8E-01
1700,1.0E+00
3200,7.4E-02
4700,4.7E-04
410, 1.0E-05
710, 1.0E-05
1010,9.8E-01
1750,9.9E-01
3250,7.2E-02
4750,1.8E-04
420, 1.0E-05
720, 1.0E-05
1020,9.8E-01
1800,9.9E-01
3300,6.8E-02
4800,7.2E-05
430, 1.0E-05
730, 1.0E-05
1030,9.9E-01
1850,9.9E-01
3350,6.4E-02
4850,3.0E-05
440, 1.0E-05
740, 1.0E-05
1040,9.9E-01
1900,9.9E-01
3400,5.9E-02
4900,1.3E-05
450, 1.0E-05
750, 1.0E-05
1050,9.9E-01
1950,9.9E-01
3450,5.4E-02
4950, 1.0E-05
460, 1.0E-05
760,1.5E-05
1060,9.9E-01
2000,9.9E-01
3500,4.9E-02
5000, 1.0E-05
470, 1.0E-05
770,3.4E-05
1070,9.9E-01
2050,9.9E-01
3550,4.5E-02
5050, 1.0E-05
480, 1.0E-05
780,8.5E-05
1080,9.9E-01
2100,9.8E-01
3600,4.5E-02
5100, 1.0E-05
490, 1.0E-05
790,2.4E-04
1090,9.9E-01
2150,9.8E-01
3650,4.5E-02
5150, 1.0E-05
