Line 4 x,Line 4 y
2.507710557533E2,-1.217988126059E-3
2.592526690391E2,-1.233862378887E-3
2.715895610913E2,-2.473497213347E-3
2.839264531435E2,-1.280042023477E-3
2.908659549229E2,-7.648503635204E-5
2.947972397678E2,4.297334145007E-3
2.990477199578E2,1.140248448478E-2
3.021833447003E2,2.258496291134E-2
3.051765539197E2,3.709032817379E-2
3.078446236532E2,5.243936099460E-2
3.097318413496E2,6.586985009461E-2
3.114385421588E2,8.097692095377E-2
3.129718232498E2,9.474653932851E-2
3.145209739806E2,1.100333843994E-1
3.157996147549E2,1.252672555334E-1
3.167305397747E2,1.395837235836E-1
3.176506594148E2,1.573437963155E-1
3.185585100654E2,1.716239099383E-1
3.195068577616E2,1.871528670540E-1
3.205135054933E2,2.019183199864E-1
3.213680836807E2,2.173781932488E-1
3.222648463145E2,2.319160049207E-1
3.231872307377E2,2.479226460825E-1
3.241010745645E2,2.620504953065E-1
3.250411654745E2,2.801113276160E-1
3.258390859547E2,2.946168397696E-1
3.264155762193E2,3.102522167413E-1
3.278766310795E2,3.453530289518E-1
3.301897983393E2,3.940105000967E-1
3.336595492289E2,4.621305267654E-1
3.379003558719E2,5.241663852595E-1
3.429122182681E2,5.947166157247E-1
3.471530249110E2,6.543193841944E-1
3.513938315540E2,7.054063375790E-1
3.552491103203E2,7.467616524231E-1
3.591043890866E2,7.869004222551E-1
3.633451957295E2,8.233888354937E-1
3.691281138790E2,8.647405425531E-1
3.733689205219E2,8.829807806092E-1
3.772241992883E2,9.048713752587E-1
3.822360616845E2,9.243267152130E-1
3.857058125741E2,9.328360362857E-1
3.897307754704E2,9.395447602345E-1
3.936551587708E2,9.479946300531E-1
3.981992615333E2,9.532540303014E-1
4.030892293389E2,9.541196543887E-1
4.079021342281E2,9.511434729888E-1
4.128012464423E2,9.440223936984E-1
4.168807480217E2,9.360570170651E-1
4.211822993115E2,9.276552129423E-1
4.250003611226E2,9.196450693777E-1
4.292041423377E2,9.121069029678E-1
4.342539257356E2,9.047250677820E-1
4.385236956968E2,8.984535082567E-1
4.426938972125E2,8.923033446341E-1
4.468036786319E2,8.861583591636E-1
4.517334957797E2,8.783459547679E-1
4.558862516232E2,8.713452862199E-1
4.600924382405E2,8.632640590758E-1
4.642431681453E2,8.545244537175E-1
4.680795486401E2,8.455388027734E-1
4.723444785211E2,8.345900072475E-1
4.760724488986E2,8.243963769946E-1
