Line 11 x,Line 11 y
2.500004855217E2,-1.240694789082E-3
2.574352799518E2,0.000000000000E0
2.742629779962E2,-1.240694789082E-3
2.950030102348E2,0.000000000000E0
3.130042143287E2,0.000000000000E0
3.325707405178E2,0.000000000000E0
3.564419024684E2,0.000000000000E0
3.771829057505E2,-1.240694789082E-3
3.843378650365E2,4.567992494131E-3
3.890581862669E2,1.310279922020E-2
3.931033392513E2,2.174747332231E-2
3.965395343002E2,3.196939654178E-2
3.993325839654E2,4.337410455473E-2
4.018038266995E2,5.564577514555E-2
4.040455245480E2,6.815903513504E-2
4.063211862449E2,8.081801526864E-2
4.085503847423E2,9.320766004926E-2
4.111516638392E2,1.076016359994E-1
4.138806935548E2,1.220519479560E-1
4.163349978214E2,1.342457610552E-1
4.188990928981E2,1.475518223166E-1
4.213373270842E2,1.599337439035E-1
4.238769139690E2,1.722583578694E-1
4.267044981733E2,1.849961931741E-1
4.293840162377E2,1.975278248209E-1
4.326175856421E2,2.103203648780E-1
4.359995343349E2,2.245910036436E-1
4.390397966823E2,2.358612912612E-1
4.420891735455E2,2.469880314678E-1
4.454058227671E2,2.573096828653E-1
4.493734661857E2,2.679409838048E-1
4.533162888602E2,2.775246371274E-1
4.578012455571E2,2.860938298096E-1
4.620183777624E2,2.934126691099E-1
4.663822716651E2,2.998236266399E-1
4.710744436934E2,3.064676228182E-1
4.754852288476E2,3.122679847275E-1
4.800407745146E2,3.180481095102E-1
4.843296012839E2,3.232960480353E-1
4.887432919698E2,3.287892404662E-1
4.933303365547E2,3.343120694165E-1
4.978511261113E2,3.399376561407E-1
5.020522673262E2,3.454834651009E-1
5.062197339559E2,3.509541336554E-1
5.106884073753E2,3.575028131190E-1
5.154010140934E2,3.647219481340E-1
5.197102063010E2,3.719264608094E-1
5.238032637328E2,3.795370301180E-1
5.283053437923E2,3.888921018691E-1
5.319208327488E2,3.974680322959E-1
5.355636859249E2,4.061382194698E-1
5.392477323978E2,4.152675050966E-1
5.431392364838E2,4.257705021749E-1
5.467815241751E2,4.358857205445E-1
5.504869576708E2,4.464023364685E-1
5.545844606379E2,4.579625860337E-1
5.583695399769E2,4.688906344509E-1
5.618684705357E2,4.796380539686E-1
5.650549774664E2,4.897532723382E-1
5.688185805000E2,5.004465031860E-1
5.723389873643E2,5.114287402730E-1
5.755254942950E2,5.215439586426E-1
5.793105736340E2,5.324720070598E-1
5.828095041928E2,5.432194265775E-1
5.864812916786E2,5.542111251783E-1
5.900935140907E2,5.648948945124E-1
5.937358017820E2,5.750101128820E-1
5.977701589448E2,5.861689648929E-1
6.016189920685E2,5.959447872946E-1
6.055777512326E2,6.060541997353E-1
6.091956295026E2,6.147639532396E-1
6.129070670108E2,6.233412455510E-1
6.166125757922E2,6.315856646048E-1
6.207804853214E2,6.402452434148E-1
6.246522652634E2,6.481157893180E-1
6.285248310779E2,6.555379884886E-1
6.330177693573E2,6.638737971641E-1
6.369633803263E2,6.710118642087E-1
6.419847898587E2,6.797387487872E-1
6.467901525797E2,6.877225461432E-1
6.510193388961E2,6.943957804843E-1
6.551939496447E2,7.014142167221E-1
6.598430088287E2,7.084497123559E-1
6.643250093471E2,7.153294657387E-1
6.689194970362E2,7.221220298384E-1
6.733449848984E2,7.284041882765E-1
6.778564596635E2,7.349547096509E-1
6.820902802850E2,7.413400272605E-1
6.867864260543E2,7.479177289836E-1
6.912008061343E2,7.543453080214E-1
6.959425083027E2,7.609784026071E-1
7.008909604037E2,7.681591754843E-1
7.053015175781E2,7.740414177162E-1
7.095153971892E2,7.807363944248E-1
7.137514714248E2,7.859846674479E-1
7.184221513709E2,7.919614770322E-1
7.228033203706E2,7.979530045267E-1
7.269835068387E2,8.037991926569E-1
7.315390525058E2,8.095793174395E-1
7.357356024551E2,8.146444528284E-1
7.402911481221E2,8.204245776111E-1
7.446700526693E2,8.254085972442E-1
7.494518637332E2,8.310274940092E-1
7.539583506080E2,8.363199207633E-1
7.585280795767E2,8.411206355133E-1
7.633678159205E2,8.464618989698E-1
7.679598117962E2,8.514375561540E-1
7.725159229481E2,8.557726497409E-1
7.775286238180E2,8.600625861030E-1
7.823159397195E2,8.640163520134E-1
7.867300788400E2,8.671773577539E-1
7.986934609932E2,8.771712158809E-1
8.143427977705E2,8.870967741935E-1
8.342972558311E2,8.957816377171E-1
8.538637820202E2,8.957816377171E-1
8.718669282010E2,8.908188585608E-1
8.796954807636E2,8.858560794045E-1
8.855673807073E2,8.808933002481E-1
8.922248548290E2,8.684863523573E-1
8.977078518576E2,8.573200992556E-1
