Wavelength,Transmittance,StdDev
190,0.0100000109795873,0.0079604984751685
191,0.0110436773146387,0.0113744965282136
192,0.0102136399903109,0.0205788735070938
193,0.0100000109795873,0.00979779553662167
194,0.0100111614789233,0.00422385052586136
195,0.0100000109795873,0.00781187797762376
196,0.0100000219591867,0.0155916360595747
197,0.0100000219591867,0.0324151336849264
198,0.0100000219591867,0.0203998585934895
199,0.0100000219591867,0.00692955477028303
200,0.0100000219591867,0.0071231328840345
201,0.0100000219591867,0.010166960223534
202,0.0100000219591867,0.0237543174754087
203,0.0100000219591867,0.0338585013875306
204,0.0100000219591867,0.015602528602604
205,0.0100000219591867,0.0134890405382389
206,0.0100000219591867,0.0300556059936459
207,0.0100000219591867,0.032545649573372
208,0.0100000219591867,0.0150054451929842
209,0.0100000109795873,0.00757074232875354
210,0.0100098535358682,0.0118423815463778
211,0.0100000109795873,0.0111079132602229
212,0.0101735833054897,0.00560983030596182
213,0.0104378476655482,0.00992343111545343
214,0.0100000109795873,0.0199632948038195
215,0.010019353746956,0.0270410486727828
216,0.0100000109795873,0.0199956883098582
217,0.0100000219591867,0.0246061442957831
218,0.0100000219591867,0.0132963430013453
219,0.0100000219591867,0.00512824142692861
220,0.0100000219591867,0.00691801633681615
221,0.0100000219591867,0.00598539398298426
222,0.0100000219591867,0.0135378321497768
223,0.0100000219591867,0.0257694964873309
224,0.0100000219591867,0.0139167796232243
225,0.0100000219591867,0.0123283624706517
226,0.0100000219591867,0.0188824375377282
227,0.0100000219591867,0.0188622898637551
228,0.0100000219591867,0.010202110230423
229,0.0100000219591867,0.00594793776513618
230,0.0100000219591867,0.00349789220733875
231,0.0100000219591867,0.00533184549013381
232,0.0100000219591867,0.00592954730374843
233,0.0100000219591867,0.00720275813674518
234,0.0100000219591867,0.00731324723518461
235,0.0100000219591867,0.0080752814568337
236,0.0100000219591867,0.00850966484475085
237,0.0100000219591867,0.0119060722882207
238,0.0100000219591867,0.0127569687169208
239,0.0100000219591867,0.00850134219959629
240,0.0100000219591867,0.00522919728715276
241,0.0100000109795873,0.0114132510010671
242,0.0100002195940375,0.0166520480860956
243,0.0100000109795873,0.00805433218178392
244,0.0100084908190236,0.00357685224417176
245,0.010095802681825,0.013201330483051
246,0.0100000109795873,0.0264339879852823
247,0.0100026683942145,0.0147070671265018
248,0.0100000109795873,0.0102673115526097
249,0.0100000219591867,0.00978437940050111
250,0.0100000219591867,0.013295126056166
251,0.0100000219591867,0.0199734453480509
252,0.0100000219591867,0.0139548040786686
253,0.0100000219591867,0.0137539294363535
254,0.0100000219591867,0.0168401311029598
255,0.0100000219591867,0.0105467858957825
256,0.0100000219591867,0.0111846797889315
257,0.0100000219591867,0.0133397758632707
258,0.0100000219591867,0.0201813649680176
259,0.0100000219591867,0.0172745784458467
260,0.0100000219591867,0.0178163624802866
261,0.0100000219591867,0.0333645978061611
262,0.0100000219591867,0.0172159384866665
263,0.0100000219591867,0.00508715900214193
264,0.0100000219591867,0.00779413150780717
265,0.0100000219591867,0.01775814486324
266,0.0100000219591867,0.0359347715819871
267,0.0100000219591867,0.0170468775299844
268,0.0100000219591867,0.0190513463740003
269,0.0100000219591867,0.0380406438178535
270,0.0100000219591867,0.0205751848247403
271,0.0100000219591867,0.0232566347175242
272,0.0100000219591867,0.0124605380167117
273,0.0100000219591867,0.014447294643593
274,0.0100000219591867,0.0300717519018712
275,0.0100000219591867,0.0145524666794455
276,0.0100000219591867,0.00470247273343645
277,0.0100000219591867,0.00900707625823414
278,0.0100000219591867,0.0151511156130686
279,0.0100000109795873,0.0105946074727451
280,0.0100060515796512,0.0141967792836966
281,0.0100000109795873,0.00770539033918503
282,0.0102103659836349,0.0043166988387881
283,0.0106021853737373,0.00637619087394319
284,0.0112616092996896,0.00390402425948358
285,0.0166299886385839,0.008165197599621
286,0.0100000109795873,0.00812545873614464
287,0.0104024153311279,0.0107505275679026
288,0.010269616859702,0.0210189485737217
289,0.0102824452331949,0.0102192981042717
290,0.0106071338493582,0.0058875756156654
291,0.0100000109795873,0.0105235449872298
292,0.0100285987075224,0.0109929880878012
293,0.0100000109795873,0.00746271112955579
294,0.0100199148050415,0.010845798233355
295,0.0100000109795873,0.0120213543617383
296,0.0104058880212701,0.0081775618584385
297,0.0102436032050556,0.0102314320510866
298,0.0100000109795873,0.00950398109881914
299,0.0100125025727531,0.0226879768626584
300,0.0100000109795873,0.0354816105050069
301,0.0100000109795873,0.0293854037271262
302,0.010021587164523,0.0133204428135638
303,0.0100000109795873,0.00355687448727408
304,0.0110722819627563,0.00410489035703601
305,0.0132055540201364,0.00615853300957978
306,0.0101320037770723,0.00913459438390432
307,0.0100000109795873,0.0128498394824171
308,0.0100000219591867,0.010185443994881
309,0.0100000109795873,0.0114316657653474
310,0.0100217302082245,0.00610612413674719
311,0.0103034315829783,0.00260565634107694
312,0.0100000109795873,0.0034193825358523
313,0.0100087765346028,0.00389943844296147
314,0.0100000109795873,0.00528841940332104
315,0.0100000219591867,0.00547990902236425
316,0.0100000219591867,0.0103309492589151
317,0.0100000219591867,0.0212052678242378
318,0.0100000109795873,0.0121804694114738
319,0.0100046564262597,0.00624402701322271
320,0.0100000109795873,0.00418195094389877
321,0.0100897632900349,0.00896587611825484
322,0.0100865732907742,0.0195276742595375
323,0.0100000109795873,0.0180096412192513
324,0.0100351413638232,0.0164967523808622
325,0.0100000109795873,0.0230581774777726
326,0.0107713691084888,0.0113191276443577
327,0.0116705281721936,0.0045125000336438
328,0.0102880125591584,0.00964144496262573
329,0.0100000109795873,0.0131017232876404
330,0.0101718185719379,0.0071495613846511
331,0.0100082051116006,0.00605370436934523
332,0.0100158011085586,0.0134341216970556
333,0.0100000109795873,0.00922318327699188
334,0.0116219501143932,0.00446497699372504
335,0.0100000109795873,0.00836099960262968
336,0.0100090402792999,0.00789911195034742
337,0.0100937965380458,0.00471957701090689
338,0.0105459125004837,0.0023358326326218
339,0.0102495321141968,0.00878122730898338
340,0.0111924438149747,0.0197390490910071
341,0.0100000109795873,0.0115969548229946
342,0.0100547397558665,0.0188100441666211
343,0.0100000109795873,0.0187318609284408
344,0.0101341510361497,0.0087386526897431
345,0.0106674807238211,0.00506610560795381
346,0.0103229645450943,0.00947953303746851
347,0.0100000109795873,0.0120361507081667
348,0.0102846469592842,0.0135073109167053
349,0.0100000109795873,0.0143695133586191
350,0.0185498171890578,0.0171075972255466
351,0.0118875488790219,0.0175456753132302
352,0.0100000109795873,0.0123856348282473
353,0.0131215244764642,0.012355641404199
354,0.0101638475798667,0.00707652050378497
355,0.0100194417539899,0.00823892276689579
356,0.0100739229223258,0.00482459045002226
357,0.0205105537848071,0.0144967814229773
358,0.0147250886663534,0.0168045291315069
359,0.0100447868908099,0.00855515587960132
360,0.0124957183179699,0.00629046122806881
361,0.0188748986483038,0.00973034051240882
362,0.0131632698581093,0.00624577532843565
363,0.0222933108641546,0.0179683446019229
364,0.0100000109795873,0.00986752576002012
365,0.0100000109795873,0.0103452194689607
366,0.0145402511164969,0.0077553774815307
367,0.0320900611320329,0.0221693964864599
368,0.0129314045507545,0.0175568233071783
369,0.020451771606965,0.0135530355672583
370,0.0165987220884871,0.00526509257497886
371,0.012353057520218,0.00597218638640167
372,0.0154733636410817,0.00746111677662994
373,0.0201461280189217,0.00832132974588989
374,0.0142583863179921,0.00463643199915154
375,0.0483554446486694,0.00885856508361566
376,0.0714690271316599,0.0111800840017059
377,0.113069181857325,0.0103188547842351
378,0.19001112524195,0.00488907595346124
379,0.279217350590103,0.00446501297537273
380,0.413547284261931,0.00393927607161006
