# polythene xx um (Etola) new
w.length.1 transmittance.1  w.length.2 transmittance.2
190	4.8	190	5.3
191	5.2	191	5.2
192	5.4	192	5
193	5.4	193	5.3
194	5.4	194	5.9
195	6.1	195	6.9
196	7	196	7.6
197	7.7	197	8.1
198	8.9	198	9.4
199	10.5	199	11
200	12.5	200	12.8
201	15	201	15.2
202	17.5	202	18.1
203	20.2	203	21.3
204	24	204	24.6
205	27.7	205	28
206	31.4	206	31.9
207	35.3	207	35.8
208	39.1	208	39.5
209	42.9	209	43.1
210	46.3	210	47.1
211	49.8	211	50.7
212	53.1	212	53.5
213	56.2	213	56.1
214	59	214	58.6
215	61.1	215	60.4
216	62.4	216	62.2
217	63.5	217	64
218	64.9	218	65.1
219	66	219	65.9
220	66.8	220	66.2
221	67.1	221	66.4
222	67.7	222	66.3
223	68.1	223	66.1
224	67.8	224	66.3
225	68	225	66.3
226	68	226	66.3
227	67.9	227	66.2
228	68	228	66.2
229	68.4	229	66.3
230	69.1	230	66.7
231	69.8	231	67.3
232	70.3	232	68
233	70.8	233	68.9
234	71.8	234	70.2
235	73	235	71.5
236	74.2	236	72.9
237	75.5	237	74.4
238	76.7	238	75.6
239	77.3	239	76.6
240	77.9	240	77.6
241	78.7	241	78.5
242	79.4	242	79.1
243	80.2	243	79.7
244	80.7	244	80.3
245	80.7	245	80.6
246	81	246	81
247	81.5	247	81.3
248	81.8	248	81.5
249	82	249	81.7
250	82	250	81.8
251	82.1	251	82.2
252	82.3	252	82.4
253	82.7	253	82.3
254	82.7	254	82.6
255	82.7	255	82.7
256	82.8	256	82.7
257	82.9	257	82.6
258	82.9	258	82.7
259	83	259	83
260	83.3	260	83.1
261	83.3	261	83
262	83.3	262	83.2
263	83.5	263	83.4
264	83.5	264	83.5
265	83.5	265	83.6
266	83.6	266	83.7
267	83.6	267	83.6
268	83.6	268	83.3
269	83.7	269	83.5
270	83.9	270	83.7
271	83.9	271	83.7
272	83.9	272	83.7
273	83.8	273	83.6
274	83.8	274	83.6
275	84.1	275	83.7
276	84.2	276	83.8
277	84.1	277	83.8
278	83.9	278	84
279	84	279	84.2
280	84.2	280	84.2
281	84.4	281	84.2
282	84.4	282	84.2
283	84.4	283	84.4
284	84.4	284	84.5
285	84.5	285	84.7
286	84.6	286	84.7
287	84.5	287	84.6
288	84.7	288	84.9
289	84.9	289	85.2
290	84.9	290	85.3
291	84.9	291	85.2
292	85.1	292	85.4
293	85.3	293	85.7
294	85.4	294	85.8
295	85.4	295	85.8
296	85.4	296	85.8
297	85.5	297	85.9
298	85.6	298	85.9
