Wavelength,Transmittance,StdDev
190,0.0100000219591867,0.00500580089256781
191,0.0100000219591867,0.0146896892787542
192,0.0100000219591867,0.033667769348405
193,0.0100000219591867,0.0308646120994219
194,0.0100000219591867,0.0146692980215434
195,0.0100000219591867,0.00515910807854962
196,0.0100000219591867,0.00463281866937905
197,0.0100000219591867,0.00647993747862328
198,0.0100000219591867,0.00372613893546449
199,0.0100000219591867,0.00422908577732283
200,0.0100000219591867,0.00607910611947631
201,0.0100000219591867,0.00495881322658143
202,0.0100000219591867,0.0158889694180427
203,0.0100000219591867,0.0350291326402732
204,0.0100000219591867,0.0320582700062631
205,0.0100000219591867,0.0141993388395776
206,0.0100000219591867,0.0108736684538329
207,0.0100000219591867,0.00860632437101349
208,0.0100000219591867,0.0114789956530401
209,0.0100000219591867,0.00805258306592812
210,0.0100000219591867,0.0122444088568067
211,0.0100000219591867,0.00792855737059055
212,0.0100000109795873,0.00938340563904908
213,0.0100595983900234,0.0152566811967267
214,0.0100000109795873,0.00800382640684814
215,0.0110924930009366,0.00505828308718478
216,0.0120288744177363,0.0126285367297257
217,0.0100000109795873,0.0142269293154577
218,0.0100923448263047,0.00944172460387139
219,0.0100000109795873,0.0136277547191396
220,0.0100000219591867,0.00853363611340465
221,0.0100000219591867,0.0108490884272622
222,0.0100000219591867,0.00923853071176048
223,0.0100000219591867,0.0055804829783052
224,0.0100000219591867,0.00344494650595223
225,0.0100000219591867,0.00761948216789051
226,0.0100000219591867,0.0135641006792673
227,0.0100000219591867,0.0186734854820064
228,0.0100000219591867,0.0110343035485992
229,0.0100000219591867,0.00792932261380352
230,0.0100000219591867,0.00831638019705118
231,0.0100000219591867,0.0105588602873185
232,0.0100000219591867,0.00693261871784089
233,0.0100000219591867,0.00449634684607965
234,0.0100000219591867,0.00566795796295718
235,0.0100000219591867,0.00873600962709467
236,0.0100000219591867,0.00751645818557022
237,0.0100000219591867,0.013332192911588
238,0.0100000219591867,0.00670481973801207
