Wavelength,Transmittance,StdDev
190,0.0100000219591867,0.0168890613690926
191,0.0100000219591867,0.0224397723480336
192,0.0100000219591867,0.0120760905388487
193,0.0100000219591867,0.0101846496843444
194,0.0100000219591867,0.0067210892085866
195,0.0100000219591867,0.00900505509791887
196,0.0100000219591867,0.0170145755539053
197,0.0100000219591867,0.0341601315059004
198,0.0100000219591867,0.0171646409328101
199,0.0100000219591867,0.0054567001309407
200,0.0100000219591867,0.0157058885391155
201,0.0100000219591867,0.0136470495841743
202,0.0100000219591867,0.00701166720917341
203,0.0100000219591867,0.00552594288614155
204,0.0100000219591867,0.00750137461635283
205,0.0100000219591867,0.0116828039754695
206,0.0100000219591867,0.0209156287915838
207,0.0100000219591867,0.0134277264001823
208,0.0100000219591867,0.00866487625021928
209,0.0100000219591867,0.0207338178705348
210,0.0100000219591867,0.044395999952462
211,0.0100000219591867,0.0236409766919464
212,0.0100000219591867,0.0173063951394982
213,0.0100000219591867,0.0327182015315744
214,0.0100000219591867,0.0183492061533153
215,0.0100000219591867,0.00930071435643558
216,0.0100000219591867,0.0154846403902695
217,0.0100000219591867,0.0119515115945654
218,0.0100000219591867,0.0201135039599154
219,0.0100000219591867,0.0190271261203536
220,0.0100000219591867,0.00996766750734337
221,0.0100000219591867,0.00809017000965866
222,0.0100000219591867,0.00667958430300095
223,0.0100000219591867,0.00569590058754004
224,0.0100000219591867,0.0049661493560202
225,0.0100000219591867,0.00574055488917737
226,0.0100000219591867,0.0138830221723895
227,0.0100000219591867,0.0250260346239011
228,0.0100000219591867,0.0155110021310036
229,0.0100000219591867,0.0203657245181925
230,0.0100000219591867,0.00980626611019792
231,0.0100000219591867,0.00648165391504529
232,0.0100000219591867,0.00847417748595641
233,0.0100000219591867,0.00630850024422741
234,0.0100000219591867,0.0146662644683177
235,0.0100000219591867,0.0293892900715011
236,0.0100000219591867,0.0182297755840823
237,0.0100000219591867,0.0276703111565996
238,0.0100000219591867,0.0231646172179412
239,0.0100000219591867,0.0107030684705243
240,0.0100000219591867,0.00813914627769129
241,0.0100000219591867,0.0190500723915164
242,0.0100000219591867,0.0403274380069232
243,0.0100000219591867,0.0189845597893609
244,0.0100000219591867,0.0129330047230231
245,0.0100000219591867,0.0271836131232896
246,0.0100000219591867,0.0253421330230166
247,0.0100000219591867,0.033505904135098
248,0.0100000219591867,0.0357297663744542
249,0.0100000219591867,0.0217052597826191
250,0.0100000219591867,0.00856250201794023
251,0.0100000219591867,0.00772322689801729
252,0.0100000219591867,0.00502636447858145
253,0.0100000219591867,0.00648056168992216
254,0.0100000219591867,0.00918804056150326
255,0.0100000219591867,0.0056216479258577
256,0.0100000219591867,0.0061766367881174
257,0.0100000219591867,0.00527051566218089
258,0.0100000219591867,0.00944550224931175
259,0.0100000219591867,0.0118982555554112
260,0.0100000219591867,0.00650765693108982
261,0.0100000219591867,0.00506264915286012
262,0.0100000219591867,0.00626474653996871
263,0.0100000219591867,0.007561260885071
264,0.0100000219591867,0.0151513825907272
265,0.0100000219591867,0.0109337669733326
266,0.0100000219591867,0.0145455159484244
267,0.0100000219591867,0.016668714757011
268,0.0100000219591867,0.00999947336630922
269,0.0100000219591867,0.0170909563882782
270,0.0100000219591867,0.0211108237410983
271,0.0100000219591867,0.0119812585865092
272,0.0100000219591867,0.00473675557840149
273,0.0100000219591867,0.00652054200973191
274,0.0100000219591867,0.0126093036748738
275,0.0100000219591867,0.00954476315664451
276,0.0100000219591867,0.0150702719661756
277,0.0100000219591867,0.0146245584501413
