Wavelength,Transmittance,StdDev
190,0.0100000219591867,0.00625052535628866
191,0.0100000219591867,0.0036788877358537
192,0.0100000219591867,0.0039139610478007
193,0.0100000219591867,0.00619527316410651
194,0.0100000219591867,0.00390898420634816
195,0.0100000219591867,0.00305622554122584
196,0.0100000219591867,0.00602748469577492
197,0.0100000219591867,0.00597287823969082
198,0.0100000219591867,0.0130271185744128
199,0.0100000219591867,0.0232872264176714
200,0.0100000219591867,0.0205180921253997
201,0.0100000219591867,0.0192868436796842
202,0.0100000219591867,0.0257015958711103
203,0.0100000219591867,0.0133691569971427
204,0.0100000219591867,0.0111993174178942
205,0.0100000219591867,0.0109730968652555
206,0.0100000219591867,0.0101143061207513
207,0.0100000219591867,0.0105686246911613
208,0.0100000219591867,0.0200970060995135
209,0.0100000219591867,0.0112540838947381
210,0.0100000219591867,0.018751737856369
211,0.0100000219591867,0.0339243842376028
212,0.0100000219591867,0.0162554151050281
213,0.0100000219591867,0.00476294275397426
214,0.0100000219591867,0.00668457849857137
215,0.0100000219591867,0.00727275797421222
216,0.0100000219591867,0.0159983179730296
217,0.0100000219591867,0.0309948706999692
218,0.0100000219591867,0.0178911291352894
219,0.0100000219591867,0.00683921618124187
220,0.0100000219591867,0.0093866485184542
221,0.0100000219591867,0.00930506251672755
222,0.0100000219591867,0.00476315506782437
223,0.0100000219591867,0.00346061575198568
224,0.0100000219591867,0.00288525607714313
225,0.0100000219591867,0.00646180912100346
226,0.0100000219591867,0.012349998670004
227,0.0100000219591867,0.0150796634672396
228,0.0100000219591867,0.00957205905345007
229,0.0100000219591867,0.0169564677723471
230,0.0100000219591867,0.0251524360564233
231,0.0100000219591867,0.0272940991683485
232,0.0100000219591867,0.025088670031002
233,0.0100000219591867,0.010920995930841
234,0.0100000219591867,0.00499477878384105
235,0.0100000219591867,0.00443224109129092
236,0.0100000219591867,0.0114634801540207
237,0.0100000219591867,0.0243914989305446
238,0.0100000219591867,0.0126266149076573
239,0.0100000219591867,0.00939870698179071
240,0.0100000219591867,0.00532206881030782
241,0.0100000219591867,0.0146181954355227
242,0.0100000219591867,0.0328297754003724
243,0.0100000219591867,0.0277263902098842
244,0.0100000219591867,0.0132026163912026
245,0.0100000219591867,0.0251002759029845
246,0.0100000219591867,0.0434015732466231
247,0.0100000219591867,0.0235710632390851
248,0.0100000219591867,0.0258127839268861
249,0.0100000219591867,0.0152294054639858
250,0.0100000219591867,0.00552457019704798
251,0.0100000219591867,0.0070744130065253
252,0.0100000219591867,0.0107877683020751
253,0.0100000219591867,0.00592015983649207
254,0.0100000219591867,0.0181238471356507
255,0.0100000219591867,0.0384265953536109
256,0.0100000219591867,0.0248645265254874
257,0.0100000219591867,0.00912398083661476
258,0.0100000219591867,0.00562488495948057
259,0.0100000219591867,0.00746149964791795
260,0.0100000219591867,0.0048936364516352
261,0.0100000219591867,0.00338647430731869
262,0.0100000109795873,0.00480110803590858
263,0.0100976650947215,0.00339510468960943
264,0.0100000109795873,0.00374717649137692
265,0.0122981947418573,0.00552968277126869
266,0.0109629993902509,0.00812366557185841
267,0.0100000109795873,0.00726857736156566
268,0.0100527969593284,0.00926437057704865
269,0.0100000109795873,0.0188596955638711
270,0.0100000109795873,0.0236724127405105
271,0.0100523223558746,0.0115119006605119
272,0.0100000109795873,0.00408296523869507
273,0.0120538354747697,0.0108244290325275
274,0.0101686026299191,0.0186280263339535
275,0.0100000109795873,0.0102507513619073
276,0.0100039204788391,0.00843943262179187
277,0.0100000219591867,0.0059520168176891
278,0.0100000219591867,0.013262836322115
279,0.0100000219591867,0.0230371418652379
280,0.0100000219591867,0.0243456845299779
281,0.0100000219591867,0.0232698497035516
282,0.0100000219591867,0.0186057773812445
283,0.0100000219591867,0.0105938554739977
284,0.0100000219591867,0.00854547819413909
285,0.0100000109795873,0.017387524267938
286,0.0100150973297481,0.019764824477118
287,0.0100000109795873,0.0169860041475669
288,0.0102813501911548,0.00821249110993035
289,0.0105103787446339,0.0117338095887368
290,0.0100730049222709,0.0239091507763426
291,0.0100000109795873,0.0237495228923936
292,0.0136659749773198,0.016182316266565
293,0.0141430233768822,0.0192392900019313
294,0.0100000109795873,0.00744262888566681
295,0.0120964333589885,0.0113228906696978
296,0.0112406458116607,0.0209096501291655
297,0.0100000109795873,0.0137262410275332
298,0.0100660286447026,0.00804291845890921
299,0.0100000109795873,0.00513247372338192
300,0.0100000219591867,0.00735653839720244
301,0.0100000219591867,0.00652317798187847
302,0.0100000109795873,0.0074644725291225
303,0.0101440253804596,0.00934287681664408
304,0.0100000109795873,0.00704188170071203
305,0.0168076232918935,0.00614613414013338
306,0.0102974036584035,0.00762243972117304
307,0.0100000109795873,0.0141465231548649
308,0.0100000219591867,0.00976244362246895
309,0.0100000219591867,0.00696100525609901
310,0.0100000219591867,0.0114233599271119
311,0.0100000219591867,0.0173670589372431
312,0.0100000219591867,0.0157210766207123
313,0.0100000219591867,0.00975954275833371
314,0.0100000219591867,0.0117442728490454
315,0.0100000219591867,0.00707169650503321
316,0.0100000109795873,0.0103916449352018
317,0.0100005050734954,0.00837422418351524
318,0.0100000109795873,0.00502162874162691
319,0.010008919395451,0.00324636405401932
320,0.0100123596607609,0.0129414431398456
321,0.0100000109795873,0.0259789566341376
322,0.0100006478162804,0.0128207157094337
323,0.0100000109795873,0.0131799101460769
324,0.0100000219591867,0.0244636975808549
325,0.0100000109795873,0.0261050823877159
326,0.0100639179191306,0.0285571884815011
327,0.0100000109795873,0.0130952381264544
328,0.0117087371211318,0.0037022187056745
329,0.0103439768078935,0.00425174788497184
330,0.0100000109795873,0.00636387474015375
331,0.0100135579860024,0.0117228622459281
332,0.0100000109795873,0.00843325709280932
333,0.0100000219591867,0.0172384798233085
334,0.0100000109795873,0.0110052928961076
335,0.0100029759092524,0.00970754511351474
336,0.0100000109795873,0.0132093405738189
337,0.0100971994592905,0.00749242891321623
338,0.0106776402503639,0.00794551170686134
339,0.0100000109795873,0.0108805363996021
340,0.0100246905707844,0.00857793964133941
341,0.0100000109795873,0.00517788561605624
342,0.0100000109795873,0.00437309038915401
343,0.0101352526565014,0.00791975713243309
344,0.0100000109795873,0.00889021714554287
345,0.0131360402323117,0.00691969979391198
346,0.0204156506878551,0.00700679864308001
347,0.0128813962579012,0.00917465515839104
348,0.0100000109795873,0.00977133730628135
349,0.0181340917049805,0.0103758747048123
350,0.0117183828694276,0.00757107828224611
351,0.0140412452310796,0.00595959954427218
352,0.0229164067740786,0.00885915765592161
353,0.0105668796735952,0.00775027264379793
354,0.016471149873308,0.00665075334592666
355,0.0376405479654218,0.0341069815941654
356,0.0100000109795873,0.0103438508597172
357,0.0103252089572568,0.00682924725754691
358,0.0160673957880995,0.0103743721063849
359,0.0149578461008526,0.0171016725172682
360,0.0100000109795873,0.00936808965701582
361,0.0129960393030548,0.00667542291971868
362,0.0207405668400293,0.0136303173790664
363,0.0182141287225812,0.00810506617553744
364,0.0249568138869544,0.0178385741298964
365,0.0114685953858005,0.0101335324357556
366,0.0153905095369709,0.0077004338347219
367,0.026988785282223,0.00559905685742428
368,0.0305992050598121,0.012055969397993
369,0.0165111835697116,0.013474312336327
370,0.0100000109795873,0.00726551591173418
371,0.0134342788731641,0.00576168486192816
372,0.021669495894722,0.006175004960651
373,0.0347145173359492,0.0209054304517204
374,0.0110116035432914,0.0136133577833991
375,0.0258304105845054,0.0167882208624178
376,0.0196786535737553,0.00637765060451424
377,0.0363642527238882,0.00717453000920302
378,0.0320535447397446,0.00502017231366104
379,0.0310693708177215,0.00485196966603371
380,0.0415990948895726,0.00510138790985887
381,0.0371859005538583,0.00193553244679439
382,0.31097458396708,0.00957724872980266
383,0.220539461117149,0.00595671729769408
384,0.220674860654217,0.00823507973167762
385,0.221285552461952,0.00488108396039882
386,0.220055706264477,0.00518779389660365
387,0.184391893942103,0.00810811776719388
388,0.156776867391687,0.00514832670672237
389,0.159627895316209,0.00525087169301354
390,0.113798268593587,0.005919072285046
391,0.110033248153359,0.0184305053962843
392,0.013123195781496,0.00428044112781784
393,0.0678095280761903,0.01046168449318
394,0.404174854049776,0.00755575819805836
395,0.866725291572501,0.00422812886983373
396,1.82789986263592,0.00575644118838983
397,3.30533577202956,0.00409014576203163
398,5.42991097612695,0.00460270645104798
399,8.17912512200681,0.00523910117246538
400,11.5893420438167,0.00438066841870576
401,15.7930605689295,0.00527276504171494
402,20.3814508514333,0.00720543147382685
403,25.3584573024114,0.0065320247528093
404,30.5343316095584,0.00778670679068041
405,35.8506671540501,0.00797652346930486
406,40.8743772548158,0.0116590476612077
407,45.9408493772857,0.00922948620039368
408,51.0401530772921,0.00861649557828845
409,55.8563071778333,0.00996139332060849
410,60.1444155051704,0.0142399205065448
411,64.1866297032921,0.0154642370357374
412,67.8715749808768,0.0141352757959333
413,70.966241922205,0.0126063461550331
414,73.5696588048399,0.0135603352592218
415,75.8263841637546,0.0121231373165868
416,77.8252337565809,0.0100988826746179
417,79.4215039129485,0.0113281409649811
418,80.7198812878612,0.01109644645096
419,81.8178373373696,0.0154970929874797
420,82.7212943030673,0.0158464709316846
421,83.4745504002863,0.0141817279866923
422,84.0494348669366,0.0145558321024673
423,84.481780388619,0.0131083715670048
424,84.8612660980293,0.0142556399356643
425,85.2276700724447,0.0159187204327551
426,85.5441702685593,0.0161830119280834
427,85.8207527492884,0.013947912000166
428,85.9695727755897,0.0103397996409014
429,86.1383204856179,0.0129945178588281
430,86.2923335979086,0.0149694685391672
431,86.3404776708136,0.0109024146360516
432,86.4477610664661,0.0101242521204302
433,86.6684372530908,0.0163032051229877
434,86.8560066544696,0.0115027640064079
435,86.8315968348896,0.0152721561508323
436,86.9147709080489,0.0153954158970122
