Wavelength,Transmittance,StdDev
190,0.0100870716616686,0.0118662928850763
191,0.0109358897226284,0.00636550966747915
192,0.0108104673879845,0.00238131384437424
193,0.0100506559026295,0.00193171272201856
194,0.0100000109795873,0.00895391624077014
195,0.0100025475873218,0.0191032475244212
196,0.0100000109795873,0.0106612133524363
197,0.0100000219591867,0.0140363087120402
198,0.0100000219591867,0.0252416942700691
199,0.0100000219591867,0.0266176205473178
200,0.0100000219591867,0.0207217185075771
201,0.0100000219591867,0.0406160859288571
202,0.0100000219591867,0.0230055143197338
203,0.0100000219591867,0.00788596994570559
204,0.0100000219591867,0.00729261470733826
205,0.0100000219591867,0.0123908727861121
206,0.0100000219591867,0.00613589899127084
207,0.0100000219591867,0.00205788952818501
208,0.0100000219591867,0.00331845286379753
209,0.0100000219591867,0.0142930386268201
210,0.0100000219591867,0.0274183063851241
211,0.0100000219591867,0.0132640562297999
212,0.0100000219591867,0.0046579620192395
213,0.0100000219591867,0.00942685492759269
214,0.0100000109795873,0.013599229821889
215,0.0100549715918882,0.00773135901376799
216,0.0100000109795873,0.00714070745129613
217,0.0110602653121594,0.0137291344553119
218,0.011477514014418,0.0298858968718832
219,0.0100000109795873,0.0172801784403648
220,0.0100719653605763,0.0117004075133883
221,0.0100000109795873,0.00611095520593382
222,0.0100000219591867,0.00783966924575023
223,0.0100000219591867,0.00554330085949482
224,0.0100000219591867,0.005878848915043
225,0.0100000219591867,0.0166560909870699
226,0.0100000219591867,0.0323721778823226
227,0.0100000219591867,0.0241213447851935
228,0.0100000219591867,0.0398804084386446
229,0.0100000219591867,0.030380621952391
230,0.0100000219591867,0.0174098625121904
231,0.0100000219591867,0.0271305869894023
232,0.0100000219591867,0.0138882657758058
233,0.0100000219591867,0.0100533325132123
234,0.0100000219591867,0.017696993102175
235,0.0100000219591867,0.0301668368607306
236,0.0100000219591867,0.0171886615981103
237,0.0100000219591867,0.0260660338419324
238,0.0100000219591867,0.0375629660733419
239,0.0100000219591867,0.0178938420361822
240,0.0100000219591867,0.0098570777181424
241,0.0100000219591867,0.00554512485377257
242,0.0100000219591867,0.0118495401762684
243,0.0100000219591867,0.0236478198265709
244,0.0100000219591867,0.029440446402769
245,0.0100000219591867,0.0209666237509199
246,0.0100000219591867,0.026664385823176
247,0.0100000219591867,0.0129929176265225
248,0.0100000219591867,0.0156250675719123
249,0.0100000219591867,0.031624309135312
250,0.0100000219591867,0.0154477631171355
251,0.0100000219591867,0.00731172601889458
252,0.0100000219591867,0.00567883098380788
253,0.0100000219591867,0.00389115781012011
254,0.0100000219591867,0.00710806828175425
255,0.0100000219591867,0.00715542851370621
256,0.0100000219591867,0.0056810564927634
257,0.0100000219591867,0.0095156887585745
258,0.0100000219591867,0.00560065188442065
259,0.0100000219591867,0.00404108306475067
260,0.0100000219591867,0.00219825200901441
261,0.0100000219591867,0.0153313233428893
262,0.0100000219591867,0.0328140003857549
263,0.0100000219591867,0.0226421952242767
264,0.0100000219591867,0.0331183037694594
265,0.0100000219591867,0.0158698642847376
266,0.0100000109795873,0.00988145369271796
267,0.0100865289923308,0.0228895438020512
268,0.0100000109795873,0.0239719421911293
269,0.0124164100876054,0.0128605608581287
270,0.0105229879338959,0.00302103159664235
271,0.0100000109795873,0.00428278137663772
272,0.0100345794531372,0.00408432219311691
273,0.0100000109795873,0.00605576564372891
274,0.0104284429824904,0.00399297654914958
275,0.0100007466394021,0.00401513823396583
276,0.0100455589333597,0.00553001704158383
277,0.0100000219591867,0.00263712791376063
278,0.0244820526689807,0.00630373619756008
279,0.0170232650825828,0.00811944311536331
280,0.0100471252591031,0.00317305107784465
281,0.0135670786724348,0.00495805044502232
282,0.0100000109795873,0.0022772766916192
283,0.0118308429649312,0.00321473389553906
284,0.0153341899630251,0.00558396386967356
285,0.0172426201150061,0.00365127107970601
286,0.0281684107108981,0.00601596661933918
287,0.0210197037453832,0.00771655612824391
288,0.0139413781094209,0.00516476257150156
289,0.0162269547915401,0.00478274225601332
290,0.016882639898769,0.00389251010600864
291,0.0145326220460654,0.00603320011664489
292,0.0183302880048322,0.00583577962932951
293,0.0154910934279343,0.00610313316732276
294,0.0170996008670025,0.00545454915357735
295,0.0182676427756807,0.0076643478103231
296,0.0158440880974664,0.00726901815488599
297,0.0158618595210516,0.00662201977054542
298,0.0278820013629345,0.0061047340583048
299,0.034084356830312,0.00934349728741581
300,0.0185688700397891,0.00432575355557711
301,0.0288741878156937,0.0047722468163925
302,0.0234344330037572,0.00640760207300877
303,0.0115430408444876,0.00435378663747261
304,0.022383716351132,0.00452299298361267
305,0.0285303125902772,0.00330477606882772
306,0.0275506987437591,0.00359656126298068
307,0.0327598749688091,0.00378064459623142
308,0.0323689059863627,0.0047533880612169
309,0.0316805695139066,0.00499018608952709
310,0.0263402254456443,0.00299275564691158
311,0.0359131899475185,0.00250848942396531
312,0.044154667213304,0.00469688860561448
313,0.0390165611769296,0.00449510369972353
314,0.0432303190462835,0.00499040374171615
315,0.0607551593409037,0.00702622408322324
316,0.0597092350993797,0.00392856330238366
317,0.0782722995829436,0.00226413502121347
318,0.0963163017330526,0.0020495108423009
319,0.119826852946379,0.00273565526975419
320,0.151457137784558,0.00301587454508315
321,0.276467871266201,0.00298237721840521
322,0.735063573520124,0.00395208509977412
323,1.83514928213307,0.00428289287795342
324,3.90370862395022,0.00419986159464235
325,6.8826423628208,0.00397935592531583
326,10.5238776141171,0.00578394789440808
327,14.39158778917,0.0049570961852268
328,18.0861311773619,0.00717128353983184
329,21.4509322297476,0.00567017077147756
330,24.3871079791264,0.00650828142887955
331,26.9115845692081,0.00689230381004858
332,29.0320212824168,0.00526146225812864
333,30.780827873262,0.0062624017627601
334,32.2851054104276,0.00541770198450603
