Wavelength (nm);Transmittance(%);Std.Dev.
190;0.0240904282582542;0.00448812255321952
191;0.0212753428703728;0.00612241456212002
192;0.0186220563928914;0.00389584790378006
193;0.0196403396709399;0.0036348569400585
194;0.02913426768124;0.00331846763144541
195;0.015911764058082;0.00378983946458794
196;0.0103941837484304;0.00488603730413525
197;0.0211463940373286;0.00598933954011918
198;0.0120220218333072;0.00272476725657977
199;0.0100000109795873;0.00311707824383924
200;0.0100000219591867;0.00609405925777775
201;0.0119427562493791;0.0151479551086658
202;0.0100797536219836;0.00602306022438608
203;0.0141607524384171;0.0064590087569588
204;0.0100000109795873;0.00868910808538388
205;0.010071290808793;0.00417052161489132
206;0.0100000109795873;0.00194226038702732
207;0.0100000109795873;0.00147301821450316
208;0.0101392818232401;0.00193563195848455
209;0.0136820093624074;0.00262411047065643
210;0.0162424090662822;0.00322872210662711
211;0.0100000109795873;0.00356354953560621
212;0.0121664955228592;0.00285296120118323
213;0.0161557740354993;0.00376114985888589
214;0.0129639592024819;0.0015983280991155
215;0.0253095295644448;0.0030383077312328
216;0.0218488900161342;0.00348596709337092
217;0.0193322560838789;0.00281169467301099
218;0.0229096645496981;0.00217834071941561
219;0.0215424388316863;0.00191248850615777
220;0.0234305995434173;0.00284067565573811
221;0.0184609661105595;0.00245428396727399
222;0.0212184221271004;0.00196675140688196
223;0.0172094270158579;0.00268835768039661
224;0.0142984569827238;0.00349146624455628
225;0.0225921546910554;0.00324710245871532
226;0.0236377538033843;0.00292053546396541
227;0.0219556860633255;0.00191579128529454
228;0.0184846356237025;0.0019306991654316
229;0.0161788859005062;0.00357960964156344
230;0.0163296700386176;0.00311837634671362
231;0.0209106175730105;0.00217069991709145
232;0.0209375658092756;0.0020441464074737
233;0.0196194119218274;0.00167225216325109
234;0.0260055904674803;0.00205559133272179
235;0.0190686805997156;0.00189475363764657
236;0.0245090553393404;0.00220191860836772
237;0.0334000384919624;0.00185602288245998
238;0.0342107441758118;0.00261197709529288
239;0.0341103758781202;0.00277969156890375
240;0.0516561896492757;0.00314565002852685
241;0.0630583639335722;0.00200539013408393
242;0.0823251610458255;0.00169821044829595
243;0.127514994472867;0.00126459038129254
244;0.176333388328834;0.00112459984756282
245;0.279946094645183;0.00162293860680945
246;0.42537669169721;0.00158443082488178
247;0.642376733324634;0.00213190986368002
248;0.945462072410057;0.00296478500756937
249;1.36312683113836;0.00217695935567779
250;1.88661759242523;0.00264956178364817
251;2.53959610459352;0.00283258888919188
